transaction_id,mall_name,branch_name,transaction_date,tax_amount,transaction_amount,transaction_type,transaction_status,rag_text,year,month,week,weekday,hour,is_refund,is_failed
JO-2504-5464-96052,Y Mall,Y Mall Tla'a Al-Ali,2025-01-27 17:35:00,1.86,25.14,Sale,Completed,Transaction ID JO-2504-5464-96052 at Y Mall (Y Mall Tla'a Al-Ali) on 27/01/2025 17:35 was a Sale of 25.14 JOD with 1.86 JOD tax. Status: Completed.,2025,1,5,Monday,17,False,False
JO-2504-3832-46364,C Mall,C Mall Amman,2025-01-27 17:28:00,0.05,0.68,Sale,Completed,Transaction ID JO-2504-3832-46364 at C Mall (C Mall Amman) on 27/01/2025 17:28 was a Sale of 0.68 JOD with 0.05 JOD tax. Status: Completed.,2025,1,5,Monday,17,False,False
JO-2504-6359-49907,Y Mall,Y Mall Shmeisani,2025-01-27 17:28:00,0.42,5.67,Sale,Completed,Transaction ID JO-2504-6359-49907 at Y Mall (Y Mall Shmeisani) on 27/01/2025 17:28 was a Sale of 5.67 JOD with 0.42 JOD tax. Status: Completed.,2025,1,5,Monday,17,False,False
JO-2504-3984-73543,Y Mall,Y Mall Tla'a Al-Ali,2025-01-27 17:24:00,0.56,7.63,Sale,Completed,Transaction ID JO-2504-3984-73543 at Y Mall (Y Mall Tla'a Al-Ali) on 27/01/2025 17:24 was a Sale of 7.63 JOD with 0.56 JOD tax. Status: Completed.,2025,1,5,Monday,17,False,False
JO-2504-4531-62802,Z Mall,Z Mall Gardens,2025-01-27 17:12:00,1.95,26.52,Sale,Completed,Transaction ID JO-2504-4531-62802 at Z Mall (Z Mall Gardens) on 27/01/2025 17:12 was a Sale of 26.52 JOD with 1.95 JOD tax. Status: Completed.,2025,1,5,Monday,17,False,False
JO-2504-3994-97230,C Mall,C Mall Aqaba,2025-01-27 17:04:00,0.43,5.85,Sale,Completed,Transaction ID JO-2504-3994-97230 at C Mall (C Mall Aqaba) on 27/01/2025 17:04 was a Sale of 5.85 JOD with 0.43 JOD tax. Status: Completed.,2025,1,5,Monday,17,False,False
JO-2504-5098-99384,C Mall,C Mall Aqaba,2025-01-27 17:02:00,0.66,8.96,Sale,Completed,Transaction ID JO-2504-5098-99384 at C Mall (C Mall Aqaba) on 27/01/2025 17:02 was a Sale of 8.96 JOD with 0.66 JOD tax. Status: Completed.,2025,1,5,Monday,17,False,False
JO-2504-4957-48240,Z Mall,Z Mall Al Bayader,2025-01-27 17:01:00,0.66,8.96,Sale,Completed,Transaction ID JO-2504-4957-48240 at Z Mall (Z Mall Al Bayader) on 27/01/2025 17:01 was a Sale of 8.96 JOD with 0.66 JOD tax. Status: Completed.,2025,1,5,Monday,17,False,False
JO-2504-3350-54651,Z Mall,Z Mall Al Bayader,2025-01-27 16:47:00,0.24,3.27,Sale,Completed,Transaction ID JO-2504-3350-54651 at Z Mall (Z Mall Al Bayader) on 27/01/2025 16:47 was a Sale of 3.27 JOD with 0.24 JOD tax. Status: Completed.,2025,1,5,Monday,16,False,False
JO-2504-5390-10348,Y Mall,Y Mall Tla'a Al-Ali,2025-01-27 16:43:00,0.71,9.6,Sale,Completed,Transaction ID JO-2504-5390-10348 at Y Mall (Y Mall Tla'a Al-Ali) on 27/01/2025 16:43 was a Sale of 9.6 JOD with 0.71 JOD tax. Status: Completed.,2025,1,5,Monday,16,False,False
JO-2504-7636-54261,Y Mall,Y Mall Tla'a Al-Ali,2025-01-27 16:24:00,1.67,22.51,Sale,Completed,Transaction ID JO-2504-7636-54261 at Y Mall (Y Mall Tla'a Al-Ali) on 27/01/2025 16:24 was a Sale of 22.51 JOD with 1.67 JOD tax. Status: Completed.,2025,1,5,Monday,16,False,False
JO-2504-9798-94132,Z Mall,Z Mall Al Jubeiha,2025-01-27 15:47:00,0.24,3.27,Sale,Completed,Transaction ID JO-2504-9798-94132 at Z Mall (Z Mall Al Jubeiha) on 27/01/2025 15:47 was a Sale of 3.27 JOD with 0.24 JOD tax. Status: Completed.,2025,1,5,Monday,15,False,False
JO-2504-4868-56652,C Mall,C Mall Aqaba,2025-01-27 15:39:00,0.5,6.8,Sale,Completed,Transaction ID JO-2504-4868-56652 at C Mall (C Mall Aqaba) on 27/01/2025 15:39 was a Sale of 6.8 JOD with 0.5 JOD tax. Status: Completed.,2025,1,5,Monday,15,False,False
JO-2504-8942-49794,C Mall,C Mall Irbid,2025-01-27 15:21:00,0.91,12.36,Sale,Completed,Transaction ID JO-2504-8942-49794 at C Mall (C Mall Irbid) on 27/01/2025 15:21 was a Sale of 12.36 JOD with 0.91 JOD tax. Status: Completed.,2025,1,5,Monday,15,False,False
JO-2504-4149-78774,C Mall,C Mall Irbid,2025-01-27 15:17:00,1.31,17.74,Sale,Completed,Transaction ID JO-2504-4149-78774 at C Mall (C Mall Irbid) on 27/01/2025 15:17 was a Sale of 17.74 JOD with 1.31 JOD tax. Status: Completed.,2025,1,5,Monday,15,False,False
JO-2504-5410-70911,C Mall,C Mall Irbid,2025-01-27 15:15:00,0.06,0.8,Sale,Completed,Transaction ID JO-2504-5410-70911 at C Mall (C Mall Irbid) on 27/01/2025 15:15 was a Sale of 0.8 JOD with 0.06 JOD tax. Status: Completed.,2025,1,5,Monday,15,False,False
JO-2504-1341-84240,C Mall,C Mall Irbid,2025-01-27 15:15:00,0.37,4.91,Sale,Completed,Transaction ID JO-2504-1341-84240 at C Mall (C Mall Irbid) on 27/01/2025 15:15 was a Sale of 4.91 JOD with 0.37 JOD tax. Status: Completed.,2025,1,5,Monday,15,False,False
JO-2504-3090-10897,Z Mall,Z Mall Al Jubeiha,2025-01-27 15:00:00,0.24,3.27,Sale,Completed,Transaction ID JO-2504-3090-10897 at Z Mall (Z Mall Al Jubeiha) on 27/01/2025 15:00 was a Sale of 3.27 JOD with 0.24 JOD tax. Status: Completed.,2025,1,5,Monday,15,False,False
JO-2504-6955-63939,Y Mall,Y Mall Shmeisani,2025-01-27 14:59:00,0.48,6.55,Sale,Completed,Transaction ID JO-2504-6955-63939 at Y Mall (Y Mall Shmeisani) on 27/01/2025 14:59 was a Sale of 6.55 JOD with 0.48 JOD tax. Status: Completed.,2025,1,5,Monday,14,False,False
JO-2504-5731-56610,Y Mall,Y Mall Dabouq,2025-01-27 14:59:00,0.89,12.07,Sale,Completed,Transaction ID JO-2504-5731-56610 at Y Mall (Y Mall Dabouq) on 27/01/2025 14:59 was a Sale of 12.07 JOD with 0.89 JOD tax. Status: Completed.,2025,1,5,Monday,14,False,False
JO-2504-4846-45140,Z Mall,Z Mall Al Jubeiha,2025-01-27 14:55:00,0.34,4.54,Sale,Completed,Transaction ID JO-2504-4846-45140 at Z Mall (Z Mall Al Jubeiha) on 27/01/2025 14:55 was a Sale of 4.54 JOD with 0.34 JOD tax. Status: Completed.,2025,1,5,Monday,14,False,False
JO-2504-7340-14570,C Mall,C Mall Irbid,2025-01-27 14:28:00,2.45,32.84,Sale,Completed,Transaction ID JO-2504-7340-14570 at C Mall (C Mall Irbid) on 27/01/2025 14:28 was a Sale of 32.84 JOD with 2.45 JOD tax. Status: Completed.,2025,1,5,Monday,14,False,False
JO-2504-7196-26869,Z Mall,Z Mall Al Bayader,2025-01-27 14:23:00,0.24,3.27,Sale,Completed,Transaction ID JO-2504-7196-26869 at Z Mall (Z Mall Al Bayader) on 27/01/2025 14:23 was a Sale of 3.27 JOD with 0.24 JOD tax. Status: Completed.,2025,1,5,Monday,14,False,False
JO-2504-9736-13122,C Mall,C Mall Aqaba,2025-01-27 14:08:00,0.5,6.8,Sale,Completed,Transaction ID JO-2504-9736-13122 at C Mall (C Mall Aqaba) on 27/01/2025 14:08 was a Sale of 6.8 JOD with 0.5 JOD tax. Status: Completed.,2025,1,5,Monday,14,False,False
JO-2504-2420-22161,Z Mall,Z Mall Gardens,2025-01-27 14:07:00,0.95,12.82,Sale,Completed,Transaction ID JO-2504-2420-22161 at Z Mall (Z Mall Gardens) on 27/01/2025 14:07 was a Sale of 12.82 JOD with 0.95 JOD tax. Status: Completed.,2025,1,5,Monday,14,False,False
JO-2504-4155-20371,Z Mall,Z Mall Gardens,2025-01-27 13:54:00,0.06,0.8,Sale,Completed,Transaction ID JO-2504-4155-20371 at Z Mall (Z Mall Gardens) on 27/01/2025 13:54 was a Sale of 0.8 JOD with 0.06 JOD tax. Status: Completed.,2025,1,5,Monday,13,False,False
JO-2504-1636-99098,Z Mall,Z Mall Al Bayader,2025-01-27 13:40:00,0.77,10.43,Sale,Completed,Transaction ID JO-2504-1636-99098 at Z Mall (Z Mall Al Bayader) on 27/01/2025 13:40 was a Sale of 10.43 JOD with 0.77 JOD tax. Status: Completed.,2025,1,5,Monday,13,False,False
JO-2504-4528-59877,C Mall,C Mall Irbid,2025-01-27 13:38:00,0.05,0.68,Sale,Completed,Transaction ID JO-2504-4528-59877 at C Mall (C Mall Irbid) on 27/01/2025 13:38 was a Sale of 0.68 JOD with 0.05 JOD tax. Status: Completed.,2025,1,5,Monday,13,False,False
JO-2504-9233-48225,C Mall,C Mall Irbid,2025-01-27 13:29:00,1.47,19.96,Sale,Completed,Transaction ID JO-2504-9233-48225 at C Mall (C Mall Irbid) on 27/01/2025 13:29 was a Sale of 19.96 JOD with 1.47 JOD tax. Status: Completed.,2025,1,5,Monday,13,False,False
JO-2504-3347-67343,Y Mall,Y Mall Dabouq,2025-01-27 13:03:00,1.25,17.0,Sale,Completed,Transaction ID JO-2504-3347-67343 at Y Mall (Y Mall Dabouq) on 27/01/2025 13:03 was a Sale of 17.0 JOD with 1.25 JOD tax. Status: Completed.,2025,1,5,Monday,13,False,False
JO-2504-4100-33125,Z Mall,Z Mall Al Bayader,2025-01-27 12:42:00,0.48,6.55,Sale,Completed,Transaction ID JO-2504-4100-33125 at Z Mall (Z Mall Al Bayader) on 27/01/2025 12:42 was a Sale of 6.55 JOD with 0.48 JOD tax. Status: Completed.,2025,1,5,Monday,12,False,False
JO-2504-1105-95654,C Mall,C Mall Aqaba,2025-01-27 12:35:00,0.66,8.96,Sale,Completed,Transaction ID JO-2504-1105-95654 at C Mall (C Mall Aqaba) on 27/01/2025 12:35 was a Sale of 8.96 JOD with 0.66 JOD tax. Status: Completed.,2025,1,5,Monday,12,False,False
JO-2504-1699-14855,Y Mall,Y Mall Shmeisani,2025-01-27 12:34:00,0.47,6.35,Sale,Completed,Transaction ID JO-2504-1699-14855 at Y Mall (Y Mall Shmeisani) on 27/01/2025 12:34 was a Sale of 6.35 JOD with 0.47 JOD tax. Status: Completed.,2025,1,5,Monday,12,False,False
JO-2504-8061-24039,Y Mall,Y Mall Shmeisani,2025-01-27 12:33:00,0.24,3.27,Sale,Completed,Transaction ID JO-2504-8061-24039 at Y Mall (Y Mall Shmeisani) on 27/01/2025 12:33 was a Sale of 3.27 JOD with 0.24 JOD tax. Status: Completed.,2025,1,5,Monday,12,False,False
JO-2504-5683-22189,Z Mall,Z Mall Al Jubeiha,2025-01-27 12:26:00,0.68,9.19,Sale,Completed,Transaction ID JO-2504-5683-22189 at Z Mall (Z Mall Al Jubeiha) on 27/01/2025 12:26 was a Sale of 9.19 JOD with 0.68 JOD tax. Status: Completed.,2025,1,5,Monday,12,False,False
JO-2504-6313-84348,C Mall,C Mall Amman,2025-01-27 12:14:00,0.66,8.96,Sale,Completed,Transaction ID JO-2504-6313-84348 at C Mall (C Mall Amman) on 27/01/2025 12:14 was a Sale of 8.96 JOD with 0.66 JOD tax. Status: Completed.,2025,1,5,Monday,12,False,False
JO-2504-1864-55309,Z Mall,Z Mall Al Bayader,2025-01-27 12:01:00,0.48,6.55,Sale,Completed,Transaction ID JO-2504-1864-55309 at Z Mall (Z Mall Al Bayader) on 27/01/2025 12:01 was a Sale of 6.55 JOD with 0.48 JOD tax. Status: Completed.,2025,1,5,Monday,12,False,False
JO-2504-7592-21900,Y Mall,Y Mall Dabouq,2025-01-27 11:55:00,0.66,8.96,Sale,Completed,Transaction ID JO-2504-7592-21900 at Y Mall (Y Mall Dabouq) on 27/01/2025 11:55 was a Sale of 8.96 JOD with 0.66 JOD tax. Status: Completed.,2025,1,5,Monday,11,False,False
JO-2504-7111-22359,Z Mall,Z Mall Al Jubeiha,2025-01-27 11:55:00,0.77,10.33,Sale,Completed,Transaction ID JO-2504-7111-22359 at Z Mall (Z Mall Al Jubeiha) on 27/01/2025 11:55 was a Sale of 10.33 JOD with 0.77 JOD tax. Status: Completed.,2025,1,5,Monday,11,False,False
JO-2504-8928-96799,C Mall,C Mall Amman,2025-01-27 11:37:00,0.36,4.88,Sale,Completed,Transaction ID JO-2504-8928-96799 at C Mall (C Mall Amman) on 27/01/2025 11:37 was a Sale of 4.88 JOD with 0.36 JOD tax. Status: Completed.,2025,1,5,Monday,11,False,False
JO-2504-6902-72072,Y Mall,Y Mall Dabouq,2025-01-27 11:30:00,0.54,7.26,Sale,Completed,Transaction ID JO-2504-6902-72072 at Y Mall (Y Mall Dabouq) on 27/01/2025 11:30 was a Sale of 7.26 JOD with 0.54 JOD tax. Status: Completed.,2025,1,5,Monday,11,False,False
JO-2504-4228-72764,Y Mall,Y Mall Tla'a Al-Ali,2025-01-27 11:29:00,0.41,5.45,Sale,Completed,Transaction ID JO-2504-4228-72764 at Y Mall (Y Mall Tla'a Al-Ali) on 27/01/2025 11:29 was a Sale of 5.45 JOD with 0.41 JOD tax. Status: Completed.,2025,1,5,Monday,11,False,False
JO-2504-4535-92679,C Mall,C Mall Amman,2025-01-27 11:15:00,1.43,19.39,Sale,Completed,Transaction ID JO-2504-4535-92679 at C Mall (C Mall Amman) on 27/01/2025 11:15 was a Sale of 19.39 JOD with 1.43 JOD tax. Status: Completed.,2025,1,5,Monday,11,False,False
JO-2504-7558-14427,Z Mall,Z Mall Al Jubeiha,2025-01-27 11:10:00,0.44,5.97,Sale,Completed,Transaction ID JO-2504-7558-14427 at Z Mall (Z Mall Al Jubeiha) on 27/01/2025 11:10 was a Sale of 5.97 JOD with 0.44 JOD tax. Status: Completed.,2025,1,5,Monday,11,False,False
JO-2504-5388-75627,Z Mall,Z Mall Al Bayader,2025-01-27 11:05:00,0.37,4.91,Sale,Completed,Transaction ID JO-2504-5388-75627 at Z Mall (Z Mall Al Bayader) on 27/01/2025 11:05 was a Sale of 4.91 JOD with 0.37 JOD tax. Status: Completed.,2025,1,5,Monday,11,False,False
JO-2504-5700-23148,C Mall,C Mall Irbid,2025-01-27 09:09:00,0.94,12.75,Sale,Completed,Transaction ID JO-2504-5700-23148 at C Mall (C Mall Irbid) on 27/01/2025 9:09 was a Sale of 12.75 JOD with 0.94 JOD tax. Status: Completed.,2025,1,5,Monday,9,False,False
JO-2504-9207-60778,C Mall,C Mall Aqaba,2025-01-26 20:28:00,0.34,4.54,Sale,Completed,Transaction ID JO-2504-9207-60778 at C Mall (C Mall Aqaba) on 26/01/2025 20:28 was a Sale of 4.54 JOD with 0.34 JOD tax. Status: Completed.,2025,1,4,Sunday,20,False,False
JO-2504-6404-53719,Y Mall,Y Mall Dabouq,2025-01-26 19:00:00,0.41,5.56,Sale,Completed,Transaction ID JO-2504-6404-53719 at Y Mall (Y Mall Dabouq) on 26/01/2025 19:00 was a Sale of 5.56 JOD with 0.41 JOD tax. Status: Completed.,2025,1,4,Sunday,19,False,False
JO-2504-6042-76727,Y Mall,Y Mall Tla'a Al-Ali,2025-01-26 18:15:00,1.29,17.46,Sale,Completed,Transaction ID JO-2504-6042-76727 at Y Mall (Y Mall Tla'a Al-Ali) on 26/01/2025 18:15 was a Sale of 17.46 JOD with 1.29 JOD tax. Status: Completed.,2025,1,4,Sunday,18,False,False
JO-2504-5622-51097,C Mall,C Mall Amman,2025-01-26 17:52:00,0.34,4.54,Sale,Completed,Transaction ID JO-2504-5622-51097 at C Mall (C Mall Amman) on 26/01/2025 17:52 was a Sale of 4.54 JOD with 0.34 JOD tax. Status: Completed.,2025,1,4,Sunday,17,False,False
JO-2504-5016-81659,Z Mall,Z Mall Al Jubeiha,2025-01-26 17:25:00,0.5,6.8,Sale,Completed,Transaction ID JO-2504-5016-81659 at Z Mall (Z Mall Al Jubeiha) on 26/01/2025 17:25 was a Sale of 6.8 JOD with 0.5 JOD tax. Status: Completed.,2025,1,4,Sunday,17,False,False
JO-2504-1096-36668,Y Mall,Y Mall Shmeisani,2025-01-26 16:35:00,1.54,20.81,Sale,Completed,Transaction ID JO-2504-1096-36668 at Y Mall (Y Mall Shmeisani) on 26/01/2025 16:35 was a Sale of 20.81 JOD with 1.54 JOD tax. Status: Completed.,2025,1,4,Sunday,16,False,False
JO-2504-7407-66820,Y Mall,Y Mall Tla'a Al-Ali,2025-01-26 16:25:00,0.06,0.8,Sale,Completed,Transaction ID JO-2504-7407-66820 at Y Mall (Y Mall Tla'a Al-Ali) on 26/01/2025 16:25 was a Sale of 0.8 JOD with 0.06 JOD tax. Status: Completed.,2025,1,4,Sunday,16,False,False
JO-2504-4296-49604,Z Mall,Z Mall Al Jubeiha,2025-01-26 16:24:00,0.38,5.09,Sale,Completed,Transaction ID JO-2504-4296-49604 at Z Mall (Z Mall Al Jubeiha) on 26/01/2025 16:24 was a Sale of 5.09 JOD with 0.38 JOD tax. Status: Completed.,2025,1,4,Sunday,16,False,False
JO-2504-8586-42081,C Mall,C Mall Amman,2025-01-26 16:15:00,1.4,18.83,Sale,Completed,Transaction ID JO-2504-8586-42081 at C Mall (C Mall Amman) on 26/01/2025 16:15 was a Sale of 18.83 JOD with 1.4 JOD tax. Status: Completed.,2025,1,4,Sunday,16,False,False
JO-2504-8710-37462,C Mall,C Mall Aqaba,2025-01-26 16:10:00,0.34,4.54,Sale,Completed,Transaction ID JO-2504-8710-37462 at C Mall (C Mall Aqaba) on 26/01/2025 16:10 was a Sale of 4.54 JOD with 0.34 JOD tax. Status: Completed.,2025,1,4,Sunday,16,False,False
JO-2504-2760-16504,Z Mall,Z Mall Gardens,2025-01-26 16:02:00,0.48,6.55,Sale,Completed,Transaction ID JO-2504-2760-16504 at Z Mall (Z Mall Gardens) on 26/01/2025 16:02 was a Sale of 6.55 JOD with 0.48 JOD tax. Status: Completed.,2025,1,4,Sunday,16,False,False
JO-2504-7263-64116,Z Mall,Z Mall Gardens,2025-01-26 15:50:00,4.78,64.55,Sale,Completed,Transaction ID JO-2504-7263-64116 at Z Mall (Z Mall Gardens) on 26/01/2025 15:50 was a Sale of 64.55 JOD with 4.78 JOD tax. Status: Completed.,2025,1,4,Sunday,15,False,False
JO-2504-1920-49837,Y Mall,Y Mall Dabouq,2025-01-26 15:40:00,0.66,8.96,Sale,Completed,Transaction ID JO-2504-1920-49837 at Y Mall (Y Mall Dabouq) on 26/01/2025 15:40 was a Sale of 8.96 JOD with 0.66 JOD tax. Status: Completed.,2025,1,4,Sunday,15,False,False
JO-2504-1283-42458,C Mall,C Mall Irbid,2025-01-26 15:39:00,1.09,14.83,Sale,Completed,Transaction ID JO-2504-1283-42458 at C Mall (C Mall Irbid) on 26/01/2025 15:39 was a Sale of 14.83 JOD with 1.09 JOD tax. Status: Completed.,2025,1,4,Sunday,15,False,False
JO-2504-9626-40019,Z Mall,Z Mall Gardens,2025-01-26 15:25:00,0.77,10.43,Sale,Completed,Transaction ID JO-2504-9626-40019 at Z Mall (Z Mall Gardens) on 26/01/2025 15:25 was a Sale of 10.43 JOD with 0.77 JOD tax. Status: Completed.,2025,1,4,Sunday,15,False,False
JO-2504-2784-95180,C Mall,C Mall Amman,2025-01-26 15:16:00,2.06,27.81,Sale,Completed,Transaction ID JO-2504-2784-95180 at C Mall (C Mall Amman) on 26/01/2025 15:16 was a Sale of 27.81 JOD with 2.06 JOD tax. Status: Completed.,2025,1,4,Sunday,15,False,False
JO-2504-8392-72838,C Mall,C Mall Amman,2025-01-26 15:10:00,0.66,8.96,Sale,Completed,Transaction ID JO-2504-8392-72838 at C Mall (C Mall Amman) on 26/01/2025 15:10 was a Sale of 8.96 JOD with 0.66 JOD tax. Status: Completed.,2025,1,4,Sunday,15,False,False
JO-2504-6361-96115,Z Mall,Z Mall Al Jubeiha,2025-01-26 14:12:00,0.99,13.38,Sale,Completed,Transaction ID JO-2504-6361-96115 at Z Mall (Z Mall Al Jubeiha) on 26/01/2025 14:12 was a Sale of 13.38 JOD with 0.99 JOD tax. Status: Completed.,2025,1,4,Sunday,14,False,False
JO-2504-9042-30183,Z Mall,Z Mall Gardens,2025-01-26 14:07:00,0.24,3.27,Sale,Completed,Transaction ID JO-2504-9042-30183 at Z Mall (Z Mall Gardens) on 26/01/2025 14:07 was a Sale of 3.27 JOD with 0.24 JOD tax. Status: Completed.,2025,1,4,Sunday,14,False,False
JO-2504-6925-15214,C Mall,C Mall Aqaba,2025-01-26 14:06:00,0.24,3.27,Sale,Completed,Transaction ID JO-2504-6925-15214 at C Mall (C Mall Aqaba) on 26/01/2025 14:06 was a Sale of 3.27 JOD with 0.24 JOD tax. Status: Completed.,2025,1,4,Sunday,14,False,False
JO-2504-8634-77758,C Mall,C Mall Irbid,2025-01-26 14:04:00,0.24,3.27,Sale,Completed,Transaction ID JO-2504-8634-77758 at C Mall (C Mall Irbid) on 26/01/2025 14:04 was a Sale of 3.27 JOD with 0.24 JOD tax. Status: Completed.,2025,1,4,Sunday,14,False,False
JO-2504-2453-47344,C Mall,C Mall Amman,2025-01-26 13:53:00,0.24,3.27,Sale,Completed,Transaction ID JO-2504-2453-47344 at C Mall (C Mall Amman) on 26/01/2025 13:53 was a Sale of 3.27 JOD with 0.24 JOD tax. Status: Completed.,2025,1,4,Sunday,13,False,False
JO-2504-1411-61913,C Mall,C Mall Irbid,2025-01-26 13:47:00,0.66,8.96,Sale,Completed,Transaction ID JO-2504-1411-61913 at C Mall (C Mall Irbid) on 26/01/2025 13:47 was a Sale of 8.96 JOD with 0.66 JOD tax. Status: Completed.,2025,1,4,Sunday,13,False,False
JO-2504-1886-39099,C Mall,C Mall Aqaba,2025-01-26 13:45:00,0.48,6.52,Sale,Completed,Transaction ID JO-2504-1886-39099 at C Mall (C Mall Aqaba) on 26/01/2025 13:45 was a Sale of 6.52 JOD with 0.48 JOD tax. Status: Completed.,2025,1,4,Sunday,13,False,False
JO-2504-9106-80132,C Mall,C Mall Amman,2025-01-26 13:40:00,0.24,3.27,Sale,Completed,Transaction ID JO-2504-9106-80132 at C Mall (C Mall Amman) on 26/01/2025 13:40 was a Sale of 3.27 JOD with 0.24 JOD tax. Status: Completed.,2025,1,4,Sunday,13,False,False
JO-2504-2050-56265,C Mall,C Mall Amman,2025-01-26 13:32:00,0.66,8.96,Sale,Completed,Transaction ID JO-2504-2050-56265 at C Mall (C Mall Amman) on 26/01/2025 13:32 was a Sale of 8.96 JOD with 0.66 JOD tax. Status: Completed.,2025,1,4,Sunday,13,False,False
JO-2504-6165-47781,Y Mall,Y Mall Shmeisani,2025-01-26 13:24:00,0.24,3.27,Sale,Completed,Transaction ID JO-2504-6165-47781 at Y Mall (Y Mall Shmeisani) on 26/01/2025 13:24 was a Sale of 3.27 JOD with 0.24 JOD tax. Status: Completed.,2025,1,4,Sunday,13,False,False
JO-2504-1827-94567,Z Mall,Z Mall Al Jubeiha,2025-01-26 13:22:00,1.32,17.91,Sale,Completed,Transaction ID JO-2504-1827-94567 at Z Mall (Z Mall Al Jubeiha) on 26/01/2025 13:22 was a Sale of 17.91 JOD with 1.32 JOD tax. Status: Completed.,2025,1,4,Sunday,13,False,False
JO-2504-8123-24637,Z Mall,Z Mall Al Bayader,2025-01-26 13:18:00,0.24,3.27,Sale,Completed,Transaction ID JO-2504-8123-24637 at Z Mall (Z Mall Al Bayader) on 26/01/2025 13:18 was a Sale of 3.27 JOD with 0.24 JOD tax. Status: Completed.,2025,1,4,Sunday,13,False,False
JO-2504-9265-52206,Y Mall,Y Mall Dabouq,2025-01-26 13:14:00,0.24,3.27,Sale,Completed,Transaction ID JO-2504-9265-52206 at Y Mall (Y Mall Dabouq) on 26/01/2025 13:14 was a Sale of 3.27 JOD with 0.24 JOD tax. Status: Completed.,2025,1,4,Sunday,13,False,False
JO-2504-6696-60464,Y Mall,Y Mall Shmeisani,2025-01-26 13:04:00,0.39,5.25,Sale,Completed,Transaction ID JO-2504-6696-60464 at Y Mall (Y Mall Shmeisani) on 26/01/2025 13:04 was a Sale of 5.25 JOD with 0.39 JOD tax. Status: Completed.,2025,1,4,Sunday,13,False,False
JO-2504-5696-23991,C Mall,C Mall Irbid,2025-01-26 13:03:00,0.24,3.27,Sale,Completed,Transaction ID JO-2504-5696-23991 at C Mall (C Mall Irbid) on 26/01/2025 13:03 was a Sale of 3.27 JOD with 0.24 JOD tax. Status: Completed.,2025,1,4,Sunday,13,False,False
JO-2504-1712-49912,Y Mall,Y Mall Shmeisani,2025-01-26 12:58:00,0.24,3.27,Sale,Completed,Transaction ID JO-2504-1712-49912 at Y Mall (Y Mall Shmeisani) on 26/01/2025 12:58 was a Sale of 3.27 JOD with 0.24 JOD tax. Status: Completed.,2025,1,4,Sunday,12,False,False
JO-2504-9232-41517,Y Mall,Y Mall Dabouq,2025-01-26 12:54:00,2.18,29.53,Sale,Completed,Transaction ID JO-2504-9232-41517 at Y Mall (Y Mall Dabouq) on 26/01/2025 12:54 was a Sale of 29.53 JOD with 2.18 JOD tax. Status: Completed.,2025,1,4,Sunday,12,False,False
JO-2504-2136-71612,Z Mall,Z Mall Gardens,2025-01-26 12:43:00,0.24,3.27,Sale,Completed,Transaction ID JO-2504-2136-71612 at Z Mall (Z Mall Gardens) on 26/01/2025 12:43 was a Sale of 3.27 JOD with 0.24 JOD tax. Status: Completed.,2025,1,4,Sunday,12,False,False
JO-2504-1913-22336,C Mall,C Mall Amman,2025-01-26 12:38:00,0.36,4.88,Sale,Completed,Transaction ID JO-2504-1913-22336 at C Mall (C Mall Amman) on 26/01/2025 12:38 was a Sale of 4.88 JOD with 0.36 JOD tax. Status: Completed.,2025,1,4,Sunday,12,False,False
JO-2504-8155-87865,Y Mall,Y Mall Dabouq,2025-01-26 12:32:00,0.36,4.88,Sale,Completed,Transaction ID JO-2504-8155-87865 at Y Mall (Y Mall Dabouq) on 26/01/2025 12:32 was a Sale of 4.88 JOD with 0.36 JOD tax. Status: Completed.,2025,1,4,Sunday,12,False,False
JO-2504-1214-77477,C Mall,C Mall Aqaba,2025-01-26 12:25:00,0.44,5.97,Sale,Completed,Transaction ID JO-2504-1214-77477 at C Mall (C Mall Aqaba) on 26/01/2025 12:25 was a Sale of 5.97 JOD with 0.44 JOD tax. Status: Completed.,2025,1,4,Sunday,12,False,False
JO-2504-4725-39031,Y Mall,Y Mall Tla'a Al-Ali,2025-01-26 12:12:00,0.24,3.27,Sale,Completed,Transaction ID JO-2504-4725-39031 at Y Mall (Y Mall Tla'a Al-Ali) on 26/01/2025 12:12 was a Sale of 3.27 JOD with 0.24 JOD tax. Status: Completed.,2025,1,4,Sunday,12,False,False
JO-2504-3785-84686,C Mall,C Mall Aqaba,2025-01-26 11:32:00,0.39,5.31,Sale,Completed,Transaction ID JO-2504-3785-84686 at C Mall (C Mall Aqaba) on 26/01/2025 11:32 was a Sale of 5.31 JOD with 0.39 JOD tax. Status: Completed.,2025,1,4,Sunday,11,False,False
JO-2504-4550-63656,C Mall,C Mall Aqaba,2025-01-26 11:17:00,0.05,0.68,Sale,Completed,Transaction ID JO-2504-4550-63656 at C Mall (C Mall Aqaba) on 26/01/2025 11:17 was a Sale of 0.68 JOD with 0.05 JOD tax. Status: Completed.,2025,1,4,Sunday,11,False,False
